viajeros,viajes,provincia_origen,provincia_origen_name,provincia_destino,provincia_destino_name,day,weekday,is_holiday_origen,is_holiday_destino,temp_origen,precip_origen,temp_destino,precip_destino,icon_origen_clear-day,icon_origen_cloudy,icon_origen_partly-cloudy-day,icon_origen_rain,icon_origen_wind,icon_destino_clear-day,icon_destino_cloudy,icon_destino_partly-cloudy-day,icon_destino_rain,icon_destino_wind,is_event_origen,is_event_destino
6248,6405,46,Valencia/Valéncia,8,Barcelona,2024-05-28,2,0,0,21.4,0.0,19.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
8320,8611,46,Valencia/Valéncia,28,Madrid,2024-05-28,2,0,0,21.4,0.0,23.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
8552,8638,46,Valencia/Valéncia,30,Murcia,2024-05-28,2,0,0,21.4,0.0,22.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
382,552,46,Valencia/Valéncia,29,Málaga,2024-05-28,2,0,0,21.4,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
592,617,46,Valencia/Valéncia,41,Sevilla,2024-05-28,2,0,0,21.4,0.0,23.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3602,3840,3,Alicante,8,Barcelona,2024-05-29,3,0,0,21.6,0.0,20.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1
3924,4165,3,Alicante,28,Madrid,2024-05-29,3,0,0,21.6,0.0,25.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
67274,74259,3,Alicante,30,Murcia,2024-05-29,3,0,0,21.6,0.0,22.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
137,263,3,Alicante,29,Málaga,2024-05-29,3,0,0,21.6,0.0,20.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
93,200,3,Alicante,41,Sevilla,2024-05-29,3,0,0,21.6,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
51035,53904,3,Alicante,46,Valencia/Valéncia,2024-05-29,3,0,0,21.6,0.0,22.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
3608,3848,8,Barcelona,3,Alicante,2024-05-29,3,0,0,20.0,0.0,21.6,0.0,0,0,1,0,0,1,0,0,0,0,1,0
18083,18940,8,Barcelona,28,Madrid,2024-05-29,3,0,0,20.0,0.0,25.1,0.0,0,0,1,0,0,1,0,0,0,0,1,0
1750,1933,8,Barcelona,30,Murcia,2024-05-29,3,0,0,20.0,0.0,22.5,0.0,0,0,1,0,0,1,0,0,0,0,1,0
1599,1792,8,Barcelona,29,Málaga,2024-05-29,3,0,0,20.0,0.0,20.6,0.0,0,0,1,0,0,0,0,1,0,0,1,0
2481,2592,8,Barcelona,41,Sevilla,2024-05-29,3,0,0,20.0,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,1,0
6572,6737,8,Barcelona,46,Valencia/Valéncia,2024-05-29,3,0,0,20.0,0.0,22.2,0.0,0,0,1,0,0,1,0,0,0,0,1,0
4041,4272,28,Madrid,3,Alicante,2024-05-29,3,0,0,25.1,0.0,21.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
16564,17435,28,Madrid,8,Barcelona,2024-05-29,3,0,0,25.1,0.0,20.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1
1332,1543,28,Madrid,30,Murcia,2024-05-29,3,0,0,25.1,0.0,22.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
4385,4571,28,Madrid,29,Málaga,2024-05-29,3,0,0,25.1,0.0,20.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
8591,8783,28,Madrid,41,Sevilla,2024-05-29,3,0,0,25.1,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
7938,8265,28,Madrid,46,Valencia/Valéncia,2024-05-29,3,0,0,25.1,0.0,22.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
69370,76471,30,Murcia,3,Alicante,2024-05-29,3,0,0,22.5,0.0,21.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1644,1839,30,Murcia,8,Barcelona,2024-05-29,3,0,0,22.5,0.0,20.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1
1489,1704,30,Murcia,28,Madrid,2024-05-29,3,0,0,22.5,0.0,25.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
354,363,30,Murcia,29,Málaga,2024-05-29,3,0,0,22.5,0.0,20.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
146,174,30,Murcia,41,Sevilla,2024-05-29,3,0,0,22.5,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
7921,8006,30,Murcia,46,Valencia/Valéncia,2024-05-29,3,0,0,22.5,0.0,22.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
165,290,29,Málaga,3,Alicante,2024-05-29,3,0,0,20.6,0.0,21.6,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1517,1729,29,Málaga,8,Barcelona,2024-05-29,3,0,0,20.6,0.0,20.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1
4898,5082,29,Málaga,28,Madrid,2024-05-29,3,0,0,20.6,0.0,25.1,0.0,0,0,1,0,0,1,0,0,0,0,0,0
431,435,29,Málaga,30,Murcia,2024-05-29,3,0,0,20.6,0.0,22.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
19967,20593,29,Málaga,41,Sevilla,2024-05-29,3,0,0,20.6,0.0,26.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
380,508,29,Málaga,46,Valencia/Valéncia,2024-05-29,3,0,0,20.6,0.0,22.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
47,157,41,Sevilla,3,Alicante,2024-05-29,3,0,0,26.5,0.0,21.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1981,2159,41,Sevilla,8,Barcelona,2024-05-29,3,0,0,26.5,0.0,20.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1
7202,7469,41,Sevilla,28,Madrid,2024-05-29,3,0,0,26.5,0.0,25.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
99,144,41,Sevilla,30,Murcia,2024-05-29,3,0,0,26.5,0.0,22.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
19014,19665,41,Sevilla,29,Málaga,2024-05-29,3,0,0,26.5,0.0,20.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
804,841,41,Sevilla,46,Valencia/Valéncia,2024-05-29,3,0,0,26.5,0.0,22.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
52080,54864,46,Valencia/Valéncia,3,Alicante,2024-05-29,3,0,0,22.2,0.0,21.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0
6141,6302,46,Valencia/Valéncia,8,Barcelona,2024-05-29,3,0,0,22.2,0.0,20.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1
8256,8599,46,Valencia/Valéncia,28,Madrid,2024-05-29,3,0,0,22.2,0.0,25.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0
8331,8420,46,Valencia/Valéncia,30,Murcia,2024-05-29,3,0,0,22.2,0.0,22.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
400,554,46,Valencia/Valéncia,29,Málaga,2024-05-29,3,0,0,22.2,0.0,20.6,0.0,1,0,0,0,0,0,0,1,0,0,0,0
975,1013,46,Valencia/Valéncia,41,Sevilla,2024-05-29,3,0,0,22.2,0.0,26.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0
3727,4095,3,Alicante,8,Barcelona,2024-05-30,4,0,0,22.8,0.0,20.7,0.0,1,0,0,0,0,0,0,1,0,0,0,1
3612,3903,3,Alicante,28,Madrid,2024-05-30,4,0,0,22.8,0.0,26.1,0.1,1,0,0,0,0,0,0,0,1,0,0,0
70842,78298,3,Alicante,30,Murcia,2024-05-30,4,0,0,22.8,0.0,23.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
113,229,3,Alicante,29,Málaga,2024-05-30,4,0,0,22.8,0.0,20.7,0.0,1,0,0,0,0,1,0,0,0,0,0,0
191,245,3,Alicante,41,Sevilla,2024-05-30,4,0,0,22.8,0.0,27.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
53512,56682,3,Alicante,46,Valencia/Valéncia,2024-05-30,4,0,0,22.8,0.0,23.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3565,3892,8,Barcelona,3,Alicante,2024-05-30,4,0,0,20.7,0.0,22.8,0.0,0,0,1,0,0,1,0,0,0,0,1,0
17085,18026,8,Barcelona,28,Madrid,2024-05-30,4,0,0,20.7,0.0,26.1,0.1,0,0,1,0,0,0,0,0,1,0,1,0
1842,2023,8,Barcelona,30,Murcia,2024-05-30,4,0,0,20.7,0.0,23.8,0.0,0,0,1,0,0,1,0,0,0,0,1,0
1971,2164,8,Barcelona,29,Málaga,2024-05-30,4,0,0,20.7,0.0,20.7,0.0,0,0,1,0,0,1,0,0,0,0,1,0
2103,2213,8,Barcelona,41,Sevilla,2024-05-30,4,0,0,20.7,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,1,0
6788,6927,8,Barcelona,46,Valencia/Valéncia,2024-05-30,4,0,0,20.7,0.0,23.4,0.0,0,0,1,0,0,0,0,1,0,0,1,0
4547,4822,28,Madrid,3,Alicante,2024-05-30,4,0,0,26.1,0.1,22.8,0.0,0,0,0,1,0,1,0,0,0,0,0,0
18159,19041,28,Madrid,8,Barcelona,2024-05-30,4,0,0,26.1,0.1,20.7,0.0,0,0,0,1,0,0,0,1,0,0,0,1
1822,2041,28,Madrid,30,Murcia,2024-05-30,4,0,0,26.1,0.1,23.8,0.0,0,0,0,1,0,1,0,0,0,0,0,0
5963,6175,28,Madrid,29,Málaga,2024-05-30,4,0,0,26.1,0.1,20.7,0.0,0,0,0,1,0,1,0,0,0,0,0,0
6705,6897,28,Madrid,41,Sevilla,2024-05-30,4,0,0,26.1,0.1,27.8,0.0,0,0,0,1,0,1,0,0,0,0,0,0
9784,10087,28,Madrid,46,Valencia/Valéncia,2024-05-30,4,0,0,26.1,0.1,23.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0
72766,80288,30,Murcia,3,Alicante,2024-05-30,4,0,0,23.8,0.0,22.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1702,1882,30,Murcia,8,Barcelona,2024-05-30,4,0,0,23.8,0.0,20.7,0.0,1,0,0,0,0,0,0,1,0,0,0,1
1379,1591,30,Murcia,28,Madrid,2024-05-30,4,0,0,23.8,0.0,26.1,0.1,1,0,0,0,0,0,0,0,1,0,0,0
370,385,30,Murcia,29,Málaga,2024-05-30,4,0,0,23.8,0.0,20.7,0.0,1,0,0,0,0,1,0,0,0,0,0,0
78,167,30,Murcia,41,Sevilla,2024-05-30,4,0,0,23.8,0.0,27.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
8587,8694,30,Murcia,46,Valencia/Valéncia,2024-05-30,4,0,0,23.8,0.0,23.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
148,260,29,Málaga,3,Alicante,2024-05-30,4,0,0,20.7,0.0,22.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1764,1984,29,Málaga,8,Barcelona,2024-05-30,4,0,0,20.7,0.0,20.7,0.0,1,0,0,0,0,0,0,1,0,0,0,1
4786,5039,29,Málaga,28,Madrid,2024-05-30,4,0,0,20.7,0.0,26.1,0.1,1,0,0,0,0,0,0,0,1,0,0,0
450,462,29,Málaga,30,Murcia,2024-05-30,4,0,0,20.7,0.0,23.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
15202,15842,29,Málaga,41,Sevilla,2024-05-30,4,0,0,20.7,0.0,27.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
332,446,29,Málaga,46,Valencia/Valéncia,2024-05-30,4,0,0,20.7,0.0,23.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
219,265,41,Sevilla,3,Alicante,2024-05-30,4,0,0,27.8,0.0,22.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1869,2010,41,Sevilla,8,Barcelona,2024-05-30,4,0,0,27.8,0.0,20.7,0.0,1,0,0,0,0,0,0,1,0,0,0,1
8649,8871,41,Sevilla,28,Madrid,2024-05-30,4,0,0,27.8,0.0,26.1,0.1,1,0,0,0,0,0,0,0,1,0,0,0
109,199,41,Sevilla,30,Murcia,2024-05-30,4,0,0,27.8,0.0,23.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0
23444,24078,41,Sevilla,29,Málaga,2024-05-30,4,0,0,27.8,0.0,20.7,0.0,1,0,0,0,0,1,0,0,0,0,0,0
842,904,41,Sevilla,46,Valencia/Valéncia,2024-05-30,4,0,0,27.8,0.0,23.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
58187,61369,46,Valencia/Valéncia,3,Alicante,2024-05-30,4,0,0,23.4,0.0,22.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
6423,6573,46,Valencia/Valéncia,8,Barcelona,2024-05-30,4,0,0,23.4,0.0,20.7,0.0,0,0,1,0,0,0,0,1,0,0,0,1
8149,8445,46,Valencia/Valéncia,28,Madrid,2024-05-30,4,0,0,23.4,0.0,26.1,0.1,0,0,1,0,0,0,0,0,1,0,0,0
9591,9700,46,Valencia/Valéncia,30,Murcia,2024-05-30,4,0,0,23.4,0.0,23.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
192,302,46,Valencia/Valéncia,29,Málaga,2024-05-30,4,0,0,23.4,0.0,20.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
754,791,46,Valencia/Valéncia,41,Sevilla,2024-05-30,4,0,0,23.4,0.0,27.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3400,3616,3,Alicante,8,Barcelona,2024-05-31,5,0,0,21.8,0.1,19.9,0.5,0,0,1,0,0,0,0,0,1,0,0,1
4074,4432,3,Alicante,28,Madrid,2024-05-31,5,0,0,21.8,0.1,22.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0
71926,79255,3,Alicante,30,Murcia,2024-05-31,5,0,0,21.8,0.1,22.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
192,260,3,Alicante,29,Málaga,2024-05-31,5,0,0,21.8,0.1,21.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
141,284,3,Alicante,41,Sevilla,2024-05-31,5,0,0,21.8,0.1,27.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
56959,59601,3,Alicante,46,Valencia/Valéncia,2024-05-31,5,0,0,21.8,0.1,20.3,0.1,0,0,1,0,0,0,0,0,1,0,0,0
3640,3878,8,Barcelona,3,Alicante,2024-05-31,5,0,0,19.9,0.5,21.8,0.1,0,0,0,1,0,0,0,1,0,0,1,0
15471,16336,8,Barcelona,28,Madrid,2024-05-31,5,0,0,19.9,0.5,22.3,0.0,0,0,0,1,0,0,0,0,1,0,1,0
1763,1859,8,Barcelona,30,Murcia,2024-05-31,5,0,0,19.9,0.5,22.8,0.0,0,0,0,1,0,0,0,1,0,0,1,0
1688,1897,8,Barcelona,29,Málaga,2024-05-31,5,0,0,19.9,0.5,21.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0
1874,1960,8,Barcelona,41,Sevilla,2024-05-31,5,0,0,19.9,0.5,27.2,0.0,0,0,0,1,0,1,0,0,0,0,1,0
7797,7987,8,Barcelona,46,Valencia/Valéncia,2024-05-31,5,0,0,19.9,0.5,20.3,0.1,0,0,0,1,0,0,0,0,1,0,1,0
5091,5444,28,Madrid,3,Alicante,2024-05-31,5,0,0,22.3,0.0,21.8,0.1,0,0,0,1,0,0,0,1,0,0,0,0
16928,17786,28,Madrid,8,Barcelona,2024-05-31,5,0,0,22.3,0.0,19.9,0.5,0,0,0,1,0,0,0,0,1,0,0,1
1862,2042,28,Madrid,30,Murcia,2024-05-31,5,0,0,22.3,0.0,22.8,0.0,0,0,0,1,0,0,0,1,0,0,0,0
6456,6624,28,Madrid,29,Málaga,2024-05-31,5,0,0,22.3,0.0,21.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
8176,8310,28,Madrid,41,Sevilla,2024-05-31,5,0,0,22.3,0.0,27.2,0.0,0,0,0,1,0,1,0,0,0,0,0,0
10500,10753,28,Madrid,46,Valencia/Valéncia,2024-05-31,5,0,0,22.3,0.0,20.3,0.1,0,0,0,1,0,0,0,0,1,0,0,0
76480,83916,30,Murcia,3,Alicante,2024-05-31,5,0,0,22.8,0.0,21.8,0.1,0,0,1,0,0,0,0,1,0,0,0,0
1616,1713,30,Murcia,8,Barcelona,2024-05-31,5,0,0,22.8,0.0,19.9,0.5,0,0,1,0,0,0,0,0,1,0,0,1
1469,1625,30,Murcia,28,Madrid,2024-05-31,5,0,0,22.8,0.0,22.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0
358,409,30,Murcia,29,Málaga,2024-05-31,5,0,0,22.8,0.0,21.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
119,174,30,Murcia,41,Sevilla,2024-05-31,5,0,0,22.8,0.0,27.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
8623,8746,30,Murcia,46,Valencia/Valéncia,2024-05-31,5,0,0,22.8,0.0,20.3,0.1,0,0,1,0,0,0,0,0,1,0,0,0
146,214,29,Málaga,3,Alicante,2024-05-31,5,0,0,21.0,0.0,21.8,0.1,0,0,1,0,0,0,0,1,0,0,0,0
1679,1925,29,Málaga,8,Barcelona,2024-05-31,5,0,0,21.0,0.0,19.9,0.5,0,0,1,0,0,0,0,0,1,0,0,1
5445,5649,29,Málaga,28,Madrid,2024-05-31,5,0,0,21.0,0.0,22.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0
502,556,29,Málaga,30,Murcia,2024-05-31,5,0,0,21.0,0.0,22.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
18834,19593,29,Málaga,41,Sevilla,2024-05-31,5,0,0,21.0,0.0,27.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
245,435,29,Málaga,46,Valencia/Valéncia,2024-05-31,5,0,0,21.0,0.0,20.3,0.1,0,0,1,0,0,0,0,0,1,0,0,0
51,174,41,Sevilla,3,Alicante,2024-05-31,5,0,0,27.2,0.0,21.8,0.1,1,0,0,0,0,0,0,1,0,0,0,0
1460,1629,41,Sevilla,8,Barcelona,2024-05-31,5,0,0,27.2,0.0,19.9,0.5,1,0,0,0,0,0,0,0,1,0,0,1
6903,7097,41,Sevilla,28,Madrid,2024-05-31,5,0,0,27.2,0.0,22.3,0.0,1,0,0,0,0,0,0,0,1,0,0,0
108,162,41,Sevilla,30,Murcia,2024-05-31,5,0,0,27.2,0.0,22.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
22233,22983,41,Sevilla,29,Málaga,2024-05-31,5,0,0,27.2,0.0,21.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
497,507,41,Sevilla,46,Valencia/Valéncia,2024-05-31,5,0,0,27.2,0.0,20.3,0.1,1,0,0,0,0,0,0,0,1,0,0,0
63991,66580,46,Valencia/Valéncia,3,Alicante,2024-05-31,5,0,0,20.3,0.1,21.8,0.1,0,0,0,1,0,0,0,1,0,0,0,0
6659,6870,46,Valencia/Valéncia,8,Barcelona,2024-05-31,5,0,0,20.3,0.1,19.9,0.5,0,0,0,1,0,0,0,0,1,0,0,1
7359,7667,46,Valencia/Valéncia,28,Madrid,2024-05-31,5,0,0,20.3,0.1,22.3,0.0,0,0,0,1,0,0,0,0,1,0,0,0
10725,10839,46,Valencia/Valéncia,30,Murcia,2024-05-31,5,0,0,20.3,0.1,22.8,0.0,0,0,0,1,0,0,0,1,0,0,0,0
202,415,46,Valencia/Valéncia,29,Málaga,2024-05-31,5,0,0,20.3,0.1,21.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
665,698,46,Valencia/Valéncia,41,Sevilla,2024-05-31,5,0,0,20.3,0.1,27.2,0.0,0,0,0,1,0,1,0,0,0,0,0,0
3153,3374,3,Alicante,8,Barcelona,2024-06-01,6,0,0,21.1,0.4,18.4,3.2,0,0,0,1,0,0,0,0,1,0,0,1
3774,3987,3,Alicante,28,Madrid,2024-06-01,6,0,0,21.1,0.4,19.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0
54430,58686,3,Alicante,30,Murcia,2024-06-01,6,0,0,21.1,0.4,21.4,0.8,0,0,0,1,0,0,0,1,0,0,0,0
92,200,3,Alicante,29,Málaga,2024-06-01,6,0,0,21.1,0.4,20.8,0.0,0,0,0,1,0,0,0,1,0,0,0,0
203,263,3,Alicante,41,Sevilla,2024-06-01,6,0,0,21.1,0.4,25.7,0.0,0,0,0,1,0,1,0,0,0,0,0,0
45018,46690,3,Alicante,46,Valencia/Valéncia,2024-06-01,6,0,0,21.1,0.4,21.1,0.0,0,0,0,1,0,0,0,1,0,0,0,0
3160,3353,8,Barcelona,3,Alicante,2024-06-01,6,0,0,18.4,3.2,21.1,0.4,0,0,0,1,0,0,0,0,1,0,1,0
9729,10398,8,Barcelona,28,Madrid,2024-06-01,6,0,0,18.4,3.2,19.5,0.0,0,0,0,1,0,0,0,1,0,0,1,0
1558,1728,8,Barcelona,30,Murcia,2024-06-01,6,0,0,18.4,3.2,21.4,0.8,0,0,0,1,0,0,0,1,0,0,1,0
1066,1302,8,Barcelona,29,Málaga,2024-06-01,6,0,0,18.4,3.2,20.8,0.0,0,0,0,1,0,0,0,1,0,0,1,0
1473,1592,8,Barcelona,41,Sevilla,2024-06-01,6,0,0,18.4,3.2,25.7,0.0,0,0,0,1,0,1,0,0,0,0,1,0
5170,5356,8,Barcelona,46,Valencia/Valéncia,2024-06-01,6,0,0,18.4,3.2,21.1,0.0,0,0,0,1,0,0,0,1,0,0,1,0
3593,3777,28,Madrid,3,Alicante,2024-06-01,6,0,0,19.5,0.0,21.1,0.4,0,0,1,0,0,0,0,0,1,0,0,0
9774,10424,28,Madrid,8,Barcelona,2024-06-01,6,0,0,19.5,0.0,18.4,3.2,0,0,1,0,0,0,0,0,1,0,0,1
919,1097,28,Madrid,30,Murcia,2024-06-01,6,0,0,19.5,0.0,21.4,0.8,0,0,1,0,0,0,0,1,0,0,0,0
3877,3987,28,Madrid,29,Málaga,2024-06-01,6,0,0,19.5,0.0,20.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6241,6354,28,Madrid,41,Sevilla,2024-06-01,6,0,0,19.5,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
5440,5687,28,Madrid,46,Valencia/Valéncia,2024-06-01,6,0,0,19.5,0.0,21.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
57833,62183,30,Murcia,3,Alicante,2024-06-01,6,0,0,21.4,0.8,21.1,0.4,0,0,1,0,0,0,0,0,1,0,0,0
1499,1656,30,Murcia,8,Barcelona,2024-06-01,6,0,0,21.4,0.8,18.4,3.2,0,0,1,0,0,0,0,0,1,0,0,1
1037,1217,30,Murcia,28,Madrid,2024-06-01,6,0,0,21.4,0.8,19.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
180,206,30,Murcia,29,Málaga,2024-06-01,6,0,0,21.4,0.8,20.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
110,175,30,Murcia,41,Sevilla,2024-06-01,6,0,0,21.4,0.8,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
6756,6830,30,Murcia,46,Valencia/Valéncia,2024-06-01,6,0,0,21.4,0.8,21.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
159,265,29,Málaga,3,Alicante,2024-06-01,6,0,0,20.8,0.0,21.1,0.4,0,0,1,0,0,0,0,0,1,0,0,0
1119,1419,29,Málaga,8,Barcelona,2024-06-01,6,0,0,20.8,0.0,18.4,3.2,0,0,1,0,0,0,0,0,1,0,0,1
4041,4216,29,Málaga,28,Madrid,2024-06-01,6,0,0,20.8,0.0,19.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
304,324,29,Málaga,30,Murcia,2024-06-01,6,0,0,20.8,0.0,21.4,0.8,0,0,1,0,0,0,0,1,0,0,0,0
16182,16666,29,Málaga,41,Sevilla,2024-06-01,6,0,0,20.8,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
222,375,29,Málaga,46,Valencia/Valéncia,2024-06-01,6,0,0,20.8,0.0,21.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
147,215,41,Sevilla,3,Alicante,2024-06-01,6,0,0,25.7,0.0,21.1,0.4,1,0,0,0,0,0,0,0,1,0,0,0
1443,1595,41,Sevilla,8,Barcelona,2024-06-01,6,0,0,25.7,0.0,18.4,3.2,1,0,0,0,0,0,0,0,1,0,0,1
4320,4464,41,Sevilla,28,Madrid,2024-06-01,6,0,0,25.7,0.0,19.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
97,156,41,Sevilla,30,Murcia,2024-06-01,6,0,0,25.7,0.0,21.4,0.8,1,0,0,0,0,0,0,1,0,0,0,0
14696,15136,41,Sevilla,29,Málaga,2024-06-01,6,0,0,25.7,0.0,20.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0
211,255,41,Sevilla,46,Valencia/Valéncia,2024-06-01,6,0,0,25.7,0.0,21.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
51485,53282,46,Valencia/Valéncia,3,Alicante,2024-06-01,6,0,0,21.1,0.0,21.1,0.4,0,0,1,0,0,0,0,0,1,0,0,0
4758,4940,46,Valencia/Valéncia,8,Barcelona,2024-06-01,6,0,0,21.1,0.0,18.4,3.2,0,0,1,0,0,0,0,0,1,0,0,1
5672,5930,46,Valencia/Valéncia,28,Madrid,2024-06-01,6,0,0,21.1,0.0,19.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7323,7388,46,Valencia/Valéncia,30,Murcia,2024-06-01,6,0,0,21.1,0.0,21.4,0.8,0,0,1,0,0,0,0,1,0,0,0,0
224,369,46,Valencia/Valéncia,29,Málaga,2024-06-01,6,0,0,21.1,0.0,20.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
261,308,46,Valencia/Valéncia,41,Sevilla,2024-06-01,6,0,0,21.1,0.0,25.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3042,3302,3,Alicante,8,Barcelona,2024-06-02,7,0,0,20.6,0.0,18.8,0.2,0,0,0,1,0,0,0,0,1,0,0,1
3042,3302,3,Alicante,8,Barcelona,2024-06-02,7,0,0,20.6,0.0,18.8,0.2,0,0,0,1,0,0,0,0,1,0,0,1
4854,5182,3,Alicante,28,Madrid,2024-06-02,7,0,0,20.6,0.0,20.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
52702,55721,3,Alicante,30,Murcia,2024-06-02,7,0,0,20.6,0.0,21.8,0.8,0,0,0,1,0,0,0,0,1,0,0,0
92,114,3,Alicante,29,Málaga,2024-06-02,7,0,0,20.6,0.0,20.8,0.0,0,0,0,1,0,0,0,1,0,0,0,0
174,217,3,Alicante,41,Sevilla,2024-06-02,7,0,0,20.6,0.0,25.2,0.0,0,0,0,1,0,0,0,1,0,0,0,0
59393,61033,3,Alicante,46,Valencia/Valéncia,2024-06-02,7,0,0,20.6,0.0,21.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
3077,3361,8,Barcelona,3,Alicante,2024-06-02,7,0,0,18.8,0.2,20.6,0.0,0,0,0,1,0,0,0,0,1,0,1,0
3077,3361,8,Barcelona,3,Alicante,2024-06-02,7,0,0,18.8,0.2,20.6,0.0,0,0,0,1,0,0,0,0,1,0,1,0
11366,11880,8,Barcelona,28,Madrid,2024-06-02,7,0,0,18.8,0.2,20.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0
11366,11880,8,Barcelona,28,Madrid,2024-06-02,7,0,0,18.8,0.2,20.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0
